"delay","latitude","longitude","occurrencetimestamp","direction","location","title"
0,54.3716,20.6602,"20180428045700+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180428045700+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
1380,51.1793,23.8014,"20180428045600+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
300,51.1817,23.8023,"20180428045600+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
360,49.9555,23.1179,"20180428043400+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
720,49.9549,23.1107,"20180428043400+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
0,53.1235,23.8931,"20180428043200+0200","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
240,53.1239,23.8889,"20180428043200+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,54.4201,20.0632,"20180428042900+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.4177,20.0599,"20180428042900+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,52.4709,23.3576,"20180428042400+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180428042400+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.1103,23.5609,"20180428040100+0200","outbound"," Koroszczyn","No waiting time in Koroszczyn (outbound)$$Keine Wartezeit in Koroszczyn (Ausreise)"
600,49.7998,22.944,"20180428040100+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
60,49.7996,22.951,"20180428040100+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
0,52.1219,23.5707,"20180428040100+0200","inbound"," Koroszczyn","No waiting time in Koroszczyn (inbound)$$Keine Wartezeit in Koroszczyn (Einreise)"
0,54.3732,20.6581,"20180428035000+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180428035000+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,50.0956,23.2748,"20180428034300+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180428034300+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
120,53.5197,23.6555,"20180428033100+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
0,53.5217,23.6599,"20180428033100+0200","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
0,52.1219,23.5707,"20180428032100+0200","inbound"," Koroszczyn","No waiting time in Koroszczyn (inbound)$$Keine Wartezeit in Koroszczyn (Einreise)"
120,52.1103,23.5609,"20180428032100+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
0,49.4818,22.6956,"20180428022700+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180428022700+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
840,50.2768,23.5876,"20180428021100+0200","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
180,50.2722,23.5913,"20180428021100+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,54.3441,22.2986,"20180428015800+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.341,22.2981,"20180428015800+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
300,51.1817,23.8023,"20180428015400+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
1380,51.1793,23.8014,"20180428015400+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.3732,20.6581,"20180428013500+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180428013500+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
300,49.9555,23.1179,"20180428012400+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
840,49.9549,23.1107,"20180428012400+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
0,54.4177,20.0599,"20180428011900+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180428011900+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
720,49.7998,22.944,"20180428010500+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,49.7996,22.951,"20180428010500+0200","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
0,50.0956,23.2748,"20180428005700+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180428005700+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,54.4331,19.8961,"20180428005400+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180428005400+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
120,52.1103,23.5609,"20180428004800+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
0,52.1219,23.5707,"20180428004800+0200","inbound"," Koroszczyn","No waiting time in Koroszczyn (inbound)$$Keine Wartezeit in Koroszczyn (Einreise)"
0,52.4709,23.3576,"20180428003800+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180428003800+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,49.4818,22.6956,"20180428001300+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180428001300+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
300,53.1239,23.8889,"20180428001100+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,53.1235,23.8931,"20180428001100+0200","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
1320,51.1793,23.8014,"20180427235600+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
180,51.1817,23.8023,"20180427235600+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
0,54.341,22.2981,"20180427233400+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180427233400+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.4331,19.8961,"20180427232800+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180427232800+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.3732,20.6581,"20180427232700+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180427232700+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,53.5217,23.6599,"20180427232500+0200","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
240,53.5197,23.6555,"20180427232500+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
180,50.2722,23.5913,"20180427232300+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
840,50.2768,23.5876,"20180427232300+0200","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
0,52.4709,23.3576,"20180427224100+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180427224100+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,49.7996,22.951,"20180427221300+0200","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
0,50.0956,23.2748,"20180427221300+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180427221300+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
720,49.7998,22.944,"20180427221300+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
840,49.9549,23.1107,"20180427221100+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
300,49.9555,23.1179,"20180427221100+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
0,53.1235,23.8931,"20180427220100+0200","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
300,53.1239,23.8889,"20180427220100+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,54.3716,20.6602,"20180427215800+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180427215800+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
840,50.2768,23.5876,"20180427215000+0200","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
180,50.2722,23.5913,"20180427215000+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
120,52.1103,23.5609,"20180427214000+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
0,52.1219,23.5707,"20180427214000+0200","inbound"," Koroszczyn","No waiting time in Koroszczyn (inbound)$$Keine Wartezeit in Koroszczyn (Einreise)"
180,51.1817,23.8023,"20180427211000+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
1320,51.1793,23.8014,"20180427211000+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.4177,20.0599,"20180427201200+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180427201200+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.3441,22.2986,"20180427200900+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.341,22.2981,"20180427200900+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3716,20.6602,"20180427200400+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180427200400+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
240,53.5197,23.6555,"20180427200400+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
0,53.5217,23.6599,"20180427200400+0200","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
0,53.5217,23.6599,"20180427200200+0200","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
300,53.5197,23.6555,"20180427200200+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
180,50.2722,23.5913,"20180427195700+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
840,50.2768,23.5876,"20180427195700+0200","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
180,51.1817,23.8023,"20180427195400+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
1320,51.1793,23.8014,"20180427195400+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.4331,19.8961,"20180427195300+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180427195300+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.3716,20.6602,"20180427194900+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180427194900+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.4345,19.8976,"20180427193300+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.4331,19.8961,"20180427193300+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.3716,20.6602,"20180427193100+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180427193100+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
180,51.1817,23.8023,"20180427192900+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
1320,51.1793,23.8014,"20180427192900+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
180,50.2722,23.5913,"20180427192400+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
840,50.2768,23.5876,"20180427192400+0200","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
60,49.7996,22.951,"20180427191600+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
720,49.7998,22.944,"20180427191600+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,54.4201,20.0632,"20180427191400+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.4177,20.0599,"20180427191400+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,52.4696,23.3583,"20180427191300+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180427191300+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
240,49.9555,23.1179,"20180427190800+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
780,49.9549,23.1107,"20180427190800+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
0,50.0956,23.2748,"20180427190800+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180427190800+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,54.341,22.2981,"20180427190600+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180427190600+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
1320,51.1793,23.8014,"20180427190400+0200","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
180,51.1817,23.8023,"20180427190400+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
0,53.1235,23.8931,"20180427190300+0200","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
300,53.1239,23.8889,"20180427190300+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
840,49.9549,23.1107,"20180427190200+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
240,49.9555,23.1179,"20180427190200+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
0,49.4818,22.6956,"20180427190000+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180427190000+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
0,52.4696,23.3583,"20180427185700+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180427185700+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
